"","settlement.ID","BZB","Voters","Lamas_code","first.party","second.party","third.party","forth.party","first.party.voters","second.party.voters","third.party.voters","forth.party.voters","Vote.precentage","first.party.percentage","second.party.percentage","third.party.percentage","forth.party.percentage","coalition.support"
"70",112,514,392,112,"Kahul_lavan","Halicud","Bait_Yehudi","Yamin_Hadash",154,64,43,41,0.762645914396887,0.392857142857143,0.163265306122449,0.10969387755102,0.104591836734694,-0.0153061224489796
"71",113,230,175,113,"Halicud","Shas","Zehut","Bait_Yehudi",96,47,7,6,0.760869565217391,0.548571428571429,0.268571428571429,0.04,0.0342857142857143,0.851428571428571
"72",115,727,522,115,"Kahul_lavan","Avoda","Halicud","Merets",345,65,39,36,0.718019257221458,0.660919540229885,0.124521072796935,0.0747126436781609,0.0689655172413793,-0.779693486590038
"73",122,5666,4289,122,"Kahul_lavan","Halicud","Avoda","Kulanu_Yamin",2101,1017,334,169,0.756971408400988,0.489857775705293,0.237118209372814,0.0778736302168338,0.0394031242713919,-0.29121007227792
"74",126,751,546,126,"Kahul_lavan","Merets","Avoda","Halicud",267,112,105,22,0.727030625832224,0.489010989010989,0.205128205128205,0.192307692307692,0.0402930402930403,-0.846153846153846
"75",127,357,284,127,"Kahul_lavan","Avoda","Halicud","Merets",178,48,25,17,0.795518207282913,0.626760563380282,0.169014084507042,0.0880281690140845,0.0598591549295775,-0.767605633802817
"76",128,197,146,128,"Kahul_lavan","Halicud","Avoda","Merets",81,27,14,7,0.741116751269036,0.554794520547945,0.184931506849315,0.0958904109589041,0.047945205479452,-0.513698630136986
"77",130,938,716,130,"Kahul_lavan","Avoda","Merets","Halicud",322,221,138,14,0.763326226012793,0.449720670391061,0.308659217877095,0.192737430167598,0.0195530726256983,-0.931564245810056
"78",132,362,287,132,"Kahul_lavan","Halicud","Avoda","Zehut",149,64,34,12,0.792817679558011,0.519163763066202,0.222996515679443,0.118466898954704,0.0418118466898955,-0.414634146341463
"79",133,681,553,133,"Kahul_lavan","Avoda","Merets","Halicud",332,133,39,21,0.812041116005874,0.600361663652803,0.240506329113924,0.0705244122965642,0.0379746835443038,-0.873417721518987
"80",134,809,600,134,"Kahul_lavan","Avoda","Halicud","Merets",307,153,48,30,0.741656365883807,0.511666666666667,0.255,0.08,0.05,-0.736666666666667
"81",135,348,280,135,"Kahul_lavan","Avoda","Halicud","Merets",156,72,15,15,0.804597701149425,0.557142857142857,0.257142857142857,0.0535714285714286,0.0535714285714286,-0.814285714285714
"82",139,576,433,139,"Kahul_lavan","Merets","Avoda","Halicud",200,101,89,17,0.751736111111111,0.46189376443418,0.233256351039261,0.20554272517321,0.0392609699769053,-0.861431870669746
"83",140,829,666,140,"Kahul_lavan","Avoda","Merets","Halicud",404,121,45,36,0.803377563329312,0.606606606606607,0.181681681681682,0.0675675675675676,0.0540540540540541,-0.801801801801802
"84",141,301,216,141,"Halicud","Kahul_lavan","Avoda","Gesher",83,76,18,12,0.717607973421927,0.384259259259259,0.351851851851852,0.0833333333333333,0.0555555555555556,-0.0509259259259259
"85",142,614,504,142,"Yamin_Hadash","Halicud","Bait_Yehudi","Kahul_lavan",122,110,97,67,0.820846905537459,0.242063492063492,0.218253968253968,0.192460317460317,0.132936507936508,0.51984126984127
"86",143,617,385,143,"Kahul_lavan","Merets","Avoda","Halicud",185,101,61,13,0.623987034035656,0.48051948051948,0.262337662337662,0.158441558441558,0.0337662337662338,-0.867532467532467
"87",144,397,330,144,"Kahul_lavan","Avoda","Merets","Halicud",194,70,36,8,0.831234256926952,0.587878787878788,0.212121212121212,0.109090909090909,0.0242424242424242,-0.884848484848485
"88",145,275,194,145,"Halicud","Shas","Kahul_lavan","Yamin_Hadash",158,10,7,6,0.705454545454545,0.814432989690722,0.0515463917525773,0.0360824742268041,0.0309278350515464,0.860824742268041
"89",146,230,161,146,"Kahul_lavan","Halicud","Avoda","Zehut",88,36,17,7,0.7,0.546583850931677,0.22360248447205,0.105590062111801,0.0434782608695652,-0.428571428571429
"90",147,1886,1415,147,"Kahul_lavan","Avoda","Halicud","Merets",757,330,120,86,0.750265111346766,0.534982332155477,0.23321554770318,0.0848056537102474,0.0607773851590106,-0.74416961130742
"91",154,9255,7091,154,"Kahul_lavan","Halicud","Avoda","Kulanu_Yamin",3595,1664,384,296,0.766180443003782,0.506980679734875,0.234663658158229,0.0541531518826682,0.0417430545762234,-0.284727118883091
"92",155,784,635,155,"Kahul_lavan","Avoda","Halicud","Merets",426,68,50,30,0.809948979591837,0.670866141732283,0.107086614173228,0.078740157480315,0.047244094488189,-0.746456692913386
"93",156,109,53,156,"Kahul_lavan","Halicud","Avoda","Kulanu_Yamin",20,11,4,4,0.486238532110092,0.377358490566038,0.207547169811321,0.0754716981132075,0.0754716981132075,-0.169811320754717
"94",157,1089,885,157,"Kahul_lavan","Avoda","Merets","Halicud",584,131,56,51,0.81267217630854,0.659887005649717,0.148022598870057,0.0632768361581921,0.0576271186440678,-0.813559322033898
"95",158,1294,995,158,"Kahul_lavan","Avoda","Merets","Halicud",506,292,81,38,0.768933539412674,0.508542713567839,0.293467336683417,0.0814070351758794,0.0381909547738693,-0.845226130653266
"96",159,520,410,159,"Kahul_lavan","Avoda","Halicud","Merets",259,47,39,19,0.788461538461538,0.631707317073171,0.114634146341463,0.0951219512195122,0.0463414634146341,-0.697560975609756
"97",160,625,528,160,"Kahul_lavan","Avoda","Halicud","Merets",299,77,67,37,0.8448,0.566287878787879,0.145833333333333,0.126893939393939,0.0700757575757576,-0.65530303030303
"98",162,929,765,162,"Kahul_lavan","Avoda","Merets","Halicud",510,114,62,36,0.823466092572659,0.666666666666667,0.149019607843137,0.0810457516339869,0.0470588235294118,-0.849673202614379
"99",163,632,497,163,"Kahul_lavan","Halicud","Avoda","Gesher",321,50,38,23,0.786392405063291,0.645875251509054,0.100603621730382,0.0764587525150905,0.0462776659959759,-0.621730382293763
"100",164,276,224,164,"Halicud","Shas","Kahul_lavan","Bait_Yehudi",132,22,20,10,0.811594202898551,0.589285714285714,0.0982142857142857,0.0892857142857143,0.0446428571428571,0.642857142857143
"101",165,402,300,165,"Halicud","Kahul_lavan","Gesher","Avoda",108,108,25,20,0.746268656716418,0.36,0.36,0.0833333333333333,0.0666666666666667,-0.0666666666666667
"102",166,16209,12259,166,"Halicud","Kahul_lavan","Kulanu_Yamin","Zehut",4742,3932,535,452,0.756308223826269,0.386817848111591,0.320743943225385,0.0436414063137287,0.0368708703809446,0.109715311199935
"103",167,685,561,167,"Kahul_lavan","Avoda","Merets","Halicud",256,151,127,7,0.818978102189781,0.45632798573975,0.269162210338681,0.226381461675579,0.0124777183600713,-0.93939393939394
"104",168,15429,11417,168,"Kahul_lavan","Halicud","Kulanu_Yamin","Avoda",4245,3959,638,536,0.739970186013352,0.371813961636157,0.34676359814312,0.0558815800998511,0.0469475343785583,-0.0161163177717439
"105",170,461,364,170,"Halicud","Zehut","Bait_Yehudi","Kahul_lavan",188,33,32,28,0.789587852494577,0.516483516483517,0.0906593406593407,0.0879120879120879,0.0769230769230769,0.527472527472528
"106",171,4968,3840,171,"Kahul_lavan","Halicud","Avoda","Kulanu_Yamin",1889,883,304,199,0.772946859903382,0.491927083333333,0.229947916666667,0.0791666666666667,0.0518229166666667,-0.289322916666667
"107",173,886,680,173,"Kahul_lavan","Avoda","Merets","Halicud",330,181,78,37,0.767494356659142,0.485294117647059,0.266176470588235,0.114705882352941,0.0544117647058824,-0.811764705882353
"108",174,536,413,174,"Kahul_lavan","Halicud","Avoda","Merets",231,49,45,27,0.770522388059702,0.559322033898305,0.11864406779661,0.108958837772397,0.0653753026634383,-0.61501210653753
"109",175,972,745,175,"Kahul_lavan","Halicud","Avoda","Merets",456,83,77,49,0.766460905349794,0.612080536912752,0.111409395973154,0.103355704697987,0.0657718120805369,-0.669798657718121
"110",176,1083,745,176,"Kahul_lavan","Avoda","Merets","Halicud",374,239,48,30,0.687903970452447,0.502013422818792,0.320805369127517,0.0644295302013423,0.0402684563758389,-0.846979865771812
"111",177,868,702,177,"Kahul_lavan","Avoda","Halicud","Merets",423,83,83,51,0.808755760368664,0.602564102564103,0.118233618233618,0.118233618233618,0.0726495726495727,-0.675213675213675
"112",178,827,583,178,"Kahul_lavan","Avoda","Merets","Halicud",296,181,35,32,0.704957678355502,0.507718696397942,0.310463121783877,0.0600343053173242,0.0548885077186964,-0.823327615780446
"113",182,9833,7582,182,"Kahul_lavan","Halicud","Avoda","Merets",4012,1593,653,288,0.771076985660531,0.52914798206278,0.21010287523081,0.0861250329728304,0.0379847006067001,-0.443154840411501
"114",183,311,234,183,"Kahul_lavan","Avoda","Halicud","Merets",151,24,24,22,0.752411575562701,0.645299145299145,0.102564102564103,0.102564102564103,0.094017094017094,-0.739316239316239
"115",184,654,508,184,"Kahul_lavan","Avoda","Merets","Halicud",275,121,60,20,0.776758409785933,0.541338582677165,0.238188976377953,0.118110236220472,0.0393700787401575,-0.858267716535433
"116",186,173,75,186,"Kahul_lavan","Halicud","Kulanu_Yamin","Avoda",39,11,6,5,0.433526011560694,0.52,0.146666666666667,0.08,0.0666666666666667,-0.36
"117",187,1044,804,187,"Kahul_lavan","Avoda","Merets","Halicud",515,128,69,44,0.770114942528736,0.640547263681592,0.159203980099502,0.0858208955223881,0.054726368159204,-0.830845771144279
"118",188,506,352,188,"Kahul_lavan","Avoda","Halicud","Gesher",148,74,48,24,0.695652173913043,0.420454545454545,0.210227272727273,0.136363636363636,0.0681818181818182,-0.494318181818182
"119",189,372,315,189,"Bait_Yehudi","Yamin_Hadash","Halicud","Zehut",138,73,48,21,0.846774193548387,0.438095238095238,0.231746031746032,0.152380952380952,0.0666666666666667,0.822222222222222
"120",190,1406,1085,190,"Kahul_lavan","Avoda","Merets","Halicud",686,191,90,50,0.771692745376956,0.632258064516129,0.176036866359447,0.0829493087557604,0.0460829493087558,-0.845161290322581
"121",191,510,426,191,"Kahul_lavan","Avoda","Merets","Halicud",263,59,40,30,0.835294117647059,0.617370892018779,0.13849765258216,0.0938967136150235,0.0704225352112676,-0.779342723004695
"122",192,475,371,192,"Kahul_lavan","Avoda","Merets","Halicud",188,82,29,26,0.781052631578947,0.506738544474393,0.221024258760108,0.078167115902965,0.0700808625336927,-0.735849056603774
"123",193,416,326,193,"Kahul_lavan","Avoda","Halicud","Merets",197,65,26,20,0.783653846153846,0.604294478527607,0.199386503067485,0.0797546012269939,0.0613496932515337,-0.785276073619632
"124",194,511,343,194,"Kahul_lavan","Avoda","Merets","Halicud",179,109,22,14,0.671232876712329,0.521865889212828,0.317784256559767,0.0641399416909621,0.0408163265306122,-0.862973760932944
"125",195,15275,11630,195,"Kahul_lavan","Halicud","Avoda","Shas",5776,2536,751,478,0.761374795417349,0.49664660361135,0.218056749785039,0.0645743766122098,0.0411006018916595,-0.302063628546862
"126",196,257,200,196,"Kahul_lavan","Avoda","Merets","Halicud",122,22,17,15,0.778210116731518,0.61,0.11,0.085,0.075,-0.73
"127",197,736,587,197,"Kahul_lavan","Merets","Avoda","Halicud",250,169,118,17,0.797554347826087,0.425894378194208,0.287904599659284,0.201022146507666,0.0289608177172061,-0.885860306643952
"128",198,795,596,198,"Kahul_lavan","Avoda","Halicud","Merets",387,86,45,45,0.749685534591195,0.649328859060403,0.144295302013423,0.075503355704698,0.075503355704698,-0.793624161073825
"129",199,652,488,199,"Kahul_lavan","Avoda","Halicud","Gesher",247,111,57,25,0.748466257668712,0.506147540983607,0.227459016393443,0.116803278688525,0.0512295081967213,-0.616803278688525
"130",200,307,196,200,"Kahul_lavan","Avoda","Merets","Halicud",134,20,19,11,0.63843648208469,0.683673469387755,0.102040816326531,0.0969387755102041,0.0561224489795918,-0.826530612244898
"131",202,239,180,202,"Kahul_lavan","Avoda","Halicud","Merets",110,26,18,17,0.753138075313807,0.611111111111111,0.144444444444444,0.1,0.0944444444444444,-0.75
"132",204,473,367,204,"Halicud","Kahul_lavan","Kulanu_Yamin","Magen",162,83,24,20,0.775898520084567,0.44141689373297,0.226158038147139,0.0653950953678474,0.0544959128065395,0.280653950953679
"133",205,499,409,205,"Kahul_lavan","Avoda","Merets","Halicud",243,77,33,23,0.819639278557114,0.594132029339853,0.188264058679707,0.0806845965770171,0.0562347188264059,-0.806845965770171
"134",206,1148,888,206,"Kahul_lavan","Avoda","Merets","Halicud",569,102,78,63,0.773519163763066,0.640765765765766,0.114864864864865,0.0878378378378378,0.0709459459459459,-0.772522522522523
"135",207,297,257,207,"Kahul_lavan","Avoda","Halicud","Merets",155,40,20,17,0.865319865319865,0.603112840466926,0.155642023346304,0.0778210116731518,0.066147859922179,-0.747081712062257
"136",208,900,658,208,"Kahul_lavan","Halicud","Avoda","Merets",329,97,79,78,0.731111111111111,0.5,0.14741641337386,0.120060790273556,0.11854103343465,-0.591185410334347
"137",212,68,39,212,"Bait_Yehudi","Halicud","Shas","Yahadut_Hatora",26,6,3,2,0.573529411764706,0.666666666666667,0.153846153846154,0.0769230769230769,0.0512820512820513,0.948717948717949
"138",213,568,452,213,"Kahul_lavan","Avoda","Merets","Halicud",266,88,35,26,0.795774647887324,0.588495575221239,0.194690265486726,0.0774336283185841,0.0575221238938053,-0.803097345132743
"139",217,717,588,217,"Bait_Yehudi","Halicud","Yamin_Hadash","Kahul_lavan",213,118,112,58,0.820083682008368,0.362244897959184,0.200680272108844,0.19047619047619,0.0986394557823129,0.654761904761905
"140",218,212,170,218,"Kahul_lavan","Halicud","Avoda","Merets",84,31,25,17,0.80188679245283,0.494117647058824,0.182352941176471,0.147058823529412,0.1,-0.558823529411765
"141",219,444,363,219,"Kahul_lavan","Avoda","Halicud","Yamin_Hadash",182,53,35,28,0.817567567567568,0.50137741046832,0.146005509641873,0.0964187327823691,0.0771349862258953,-0.473829201101928
"142",220,468,362,220,"Kahul_lavan","Halicud","Avoda","Yamin_Hadash",190,66,31,20,0.773504273504274,0.524861878453039,0.18232044198895,0.0856353591160221,0.0552486187845304,-0.37292817679558
"143",223,411,345,223,"Kahul_lavan","Avoda","Merets","Halicud",223,50,34,19,0.83941605839416,0.646376811594203,0.144927536231884,0.0985507246376812,0.0550724637681159,-0.834782608695652
"144",224,443,315,224,"Halicud","Kahul_lavan","Kulanu_Yamin","Shas",117,86,28,26,0.711060948081264,0.371428571428571,0.273015873015873,0.0888888888888889,0.0825396825396825,0.26984126984127
